Id,Weekly_Sales
11_10_2013-03-01,4713.9291447044325
11_10_2013-03-08,16459.522067631366
11_10_2013-03-15,83521.40374856323
11_10_2013-03-22,1708.07951943076
11_10_2013-03-29,9022.348432680119
11_10_2013-04-05,9408.047875197204
11_10_2013-04-12,20126.21393924467
11_10_2013-04-19,51999.21718349753
11_10_2013-04-26,14585.13778622742
11_10_2013-05-03,11991.5952594752
11_10_2013-05-10,15549.574973115961
11_10_2013-05-17,5142.119863711001
11_10_2013-05-24,1296.2576079638752
11_10_2013-05-31,13823.152513957306
11_10_2013-06-07,5127.263022955784
11_10_2013-06-14,5278.749410303777
11_10_2013-06-21,18099.328526067326
11_10_2013-06-28,16552.512719827588
11_10_2013-07-05,24341.46145114943
11_10_2013-07-12,4015.915329469896
11_10_2013-07-19,2207.6297919594276
11_10_2013-07-26,3824.10323500111
11_11_2012-11-02,76325.10691687191
11_11_2012-11-09,55715.81372844829
11_11_2012-11-16,1641.0462984400654
11_11_2012-11-23,6314.04372019073
11_11_2012-11-30,8615.545295155993
11_11_2012-12-07,28467.559528735634
11_11_2012-12-14,8743.89615929612
11_11_2012-12-21,3882.221481942145
11_11_2012-12-28,49.975848805840684
11_11_2013-01-04,19584.902990900384
11_11_2013-01-11,6356.461662151068
11_11_2013-01-18,2666.6171107910004
11_11_2013-01-25,8270.161778735632
11_11_2013-02-01,525.6654433497536
11_11_2013-02-08,14208.490614121512
11_11_2013-02-15,9823.721385594286
11_11_2013-02-22,101182.54857717568
11_11_2013-03-01,21619.088979269298
11_11_2013-03-08,38113.59532060755
11_11_2013-03-15,13642.30460057471
11_11_2013-03-22,13173.765221469626
11_11_2013-03-29,42604.905031609196
11_11_2013-04-05,3165.5526083743844
11_11_2013-04-12,2933.221054597701
11_11_2013-04-19,18197.934277914617
11_11_2013-04-26,53478.725628763015
11_11_2013-05-03,43433.71577955664
11_11_2013-05-10,91587.4868860838
11_11_2013-05-17,37366.57954802954
11_11_2013-05-24,33893.428606321846
11_11_2013-05-31,72577.38735536397
11_11_2013-06-07,23533.466124794744
11_11_2013-06-14,17313.968763546796
11_11_2013-06-21,13436.910710342341
11_11_2013-06-28,2267.7455747126432
11_11_2013-07-05,42957.51836904761
11_11_2013-07-12,56739.61959790641
11_11_2013-07-19,18793.980685550086
11_11_2013-07-26,29700.92701149425
11_12_2012-11-02,65664.1851193213
11_12_2012-11-09,10355.253428160922
11_12_2012-11-16,124304.0941350575
11_12_2012-11-23,39440.41283853311
11_12_2012-11-30,19567.378140394096
11_12_2012-12-07,22520.066224137914
11_12_2012-12-14,22895.459198686367
11_12_2012-12-21,3308.412211412151
11_12_2012-12-28,38466.455670361254
11_12_2013-01-04,42525.1598199918
11_12_2013-01-11,3014.808628899835
11_12_2013-01-18,19585.76261494253
11_12_2013-01-25,57148.18424302135
11_12_2013-02-01,1772.0621676618393
11_12_2013-02-08,8272.64773992076
11_12_2013-02-15,10812.137227422007
11_12_2013-02-22,22753.83908784893
11_12_2013-03-01,53824.42560447456
11_12_2013-03-08,16656.529563115764
11_12_2013-03-15,13797.581181252179
11_12_2013-03-22,17870.201928577644
11_12_2013-03-29,5213.075590106732
11_12_2013-04-05,1788.0778571428568
11_12_2013-04-12,14790.569776477834
11_12_2013-04-19,5233.1836388666925
11_12_2013-04-26,5409.801781267106
11_12_2013-05-03,23666.76419868637
11_12_2013-05-10,17606.001831417623
11_12_2013-05-17,25969.062228243023
11_12_2013-05-24,4262.9999187408175
11_12_2013-05-31,3338.983665229885
11_12_2013-06-07,3955.4348989563887
11_12_2013-06-14,73344.31929125615
11_12_2013-06-21,54321.30574177823
11_12_2013-06-28,3072.0478349753694
11_12_2013-07-05,6291.129889730958
11_12_2013-07-12,9160.975833743842
11_12_2013-07-19,41307.77916276683
11_12_2013-07-26,8906.452309464388
11_13_2012-11-02,3876.2551955668855
11_13_2012-11-09,116.20871674876847
11_13_2012-11-16,27218.858513957304
11_13_2012-11-23,5559.512168856049
11_13_2012-11-30,3410.551875637744
11_13_2012-12-07,5610.333808839628
11_13_2012-12-14,515.7554022988506
11_13_2012-12-21,20714.383724137933
11_13_2012-12-28,10493.900948686369
11_13_2013-01-04,79046.60652873566
11_13_2013-01-11,20348.34692946087
11_13_2013-01-18,32533.680424876835
11_13_2013-01-25,13801.103350574711
11_13_2013-02-01,13294.266282019707
11_13_2013-02-08,56474.18682758621
11_13_2013-02-15,3119.4481688560495
11_13_2013-02-22,3933.5956978653517
11_13_2013-03-01,17421.946720032847
11_13_2013-03-08,54544.839769020255
11_13_2013-03-15,43329.47637643676
11_13_2013-03-22,92799.19544163934
11_13_2013-03-29,37235.63138628899
11_13_2013-04-05,31737.92708949097
11_13_2013-04-12,74920.86975930486
11_13_2013-04-19,21707.417738095246
11_13_2013-04-26,17031.808330459768
11_13_2013-05-03,15727.509496603969
11_13_2013-05-10,3609.4416625615763
11_13_2013-05-17,58513.72220689655
11_13_2013-05-24,67575.05961165845
11_13_2013-05-31,21197.499825328407
11_13_2013-06-07,32502.526956075533
11_13_2013-06-14,106436.28399876844
11_13_2013-06-21,18668.30635344828
11_13_2013-06-28,236084.2409478654
11_13_2013-07-05,46196.7605324302
11_13_2013-07-12,27882.42146592776
11_13_2013-07-19,25013.73665640394
11_13_2013-07-26,23875.892849753698
11_14_2012-11-02,3220.1342860314967
11_14_2012-11-09,38266.87163704159
11_14_2012-11-16,66604.73831486044
11_14_2012-11-23,3519.7702931034487
11_14_2012-11-30,25221.831694170767
11_14_2012-12-07,39159.930142036115
11_14_2012-12-14,1687.9949061675868
11_14_2012-12-21,10319.978252463057
11_14_2012-12-28,13511.936962233165
11_14_2013-01-04,29824.170926313625
11_14_2013-01-11,86587.75985632182
11_14_2013-01-18,19815.317775451567
11_14_2013-01-25,16700.307190700096
11_14_2013-02-01,20739.85672844827
11_14_2013-02-08,6669.020362274223
11_14_2013-02-15,1813.9620186781613
11_14_2013-02-22,22911.618718185564
11_14_2013-03-01,6246.4016143267645
11_14_2013-03-08,7308.53520498084
11_14_2013-03-15,47432.756103448264
11_14_2013-03-22,24362.6354348659
11_14_2013-03-29,30387.784696702252
11_14_2013-04-05,5388.798998357963
11_14_2013-04-12,3446.8274152298854
11_14_2013-04-19,4014.6770303317185
11_14_2013-04-26,72340.41401450465
11_14_2013-05-03,56436.918071827495
11_14_2013-05-10,4854.402690886698
11_14_2013-05-17,6420.949486863709
11_14_2013-05-24,11264.424657635465
11_14_2013-05-31,64256.6026837186
11_14_2013-06-07,-12.613861984276252
11_14_2013-06-14,8679.079211183873
11_14_2013-06-21,3584.70123244238
11_14_2013-06-28,129.89162643678165
11_14_2013-07-05,30607.946149425286
11_14_2013-07-12,2523.2091504515597
11_14_2013-07-19,3865.2842097438
11_14_2013-07-26,14264.490839217297
11_16_2012-11-02,431.6445935960591
11_16_2012-11-09,24093.095650656807
11_16_2012-11-16,12066.88516050903
11_16_2012-11-23,205269.01106034478
11_16_2012-11-30,23200.544854474552
11_16_2012-12-07,34897.961594827575
11_16_2012-12-14,13703.2238772578
11_16_2012-12-21,12784.048420771758
11_16_2012-12-28,72849.97369458129
11_16_2013-01-04,3013.071657840722
11_16_2013-01-11,4210.617526272577
11_16_2013-01-18,18115.41221715928
11_16_2013-01-25,56857.16201826767
11_16_2013-02-01,41140.95395853858
11_16_2013-02-08,93476.10878482489
11_16_2013-02-15,41545.79158908044
11_16_2013-02-22,34534.7677364532
11_16_2013-03-01,75113.11691447729
11_16_2013-03-08,27100.351038998364
11_16_2013-03-15,17044.127100574715
11_16_2013-03-22,16140.2248412263
11_16_2013-03-29,4724.705681034482
11_16_2013-04-05,29174.09636494253
11_16_2013-04-12,56550.879473316934
11_16_2013-04-19,12638.902744252871
11_16_2013-04-26,30438.065869800208
11_16_2013-05-03,82763.13845114944
11_16_2013-05-10,16615.081874589494
11_16_2013-05-17,119085.74854269295
11_16_2013-05-24,35373.9845500821
11_16_2013-05-31,22437.595512315278
11_16_2013-06-07,21559.75247413793
11_16_2013-06-14,20986.084077365165
11_16_2013-06-21,3310.4881327996713
11_16_2013-06-28,35769.10518534483
11_16_2013-07-05,49173.30704392446
11_16_2013-07-12,3365.088438628901
11_16_2013-07-19,19848.262351806246
11_16_2013-07-26,34604.07049671593
11_17_2012-11-02,1672.3819371921181
11_17_2012-11-09,8198.187103892995
11_17_2012-11-16,9312.972519704435
11_17_2012-11-23,22017.346827175694
11_17_2012-11-30,58937.43335262725
11_17_2012-12-07,13513.244132594426
11_17_2012-12-14,14275.953144723086
11_17_2012-12-21,14846.102490147778
11_17_2012-12-28,3698.138277504106
11_17_2013-01-04,1548.3215445402298
11_17_2013-01-11,11280.549480706077
11_17_2013-01-18,6058.987918103447
11_17_2013-01-25,3136.4160145730716
11_17_2013-02-01,22384.26074904214
11_17_2013-02-08,10901.903783661743
11_17_2013-02-15,21627.99480377668
11_17_2013-02-22,3805.458519704433
11_17_2013-03-01,3180.86730952381
11_17_2013-03-08,3939.82216569733
11_17_2013-03-15,66454.42768883416
11_17_2013-03-22,53436.2528218391
11_17_2013-03-29,2914.141693760262
11_17_2013-04-05,6346.847667487682
11_17_2013-04-12,6999.302627052547
11_17_2013-04-19,34573.10687972085
11_17_2013-04-26,81.46581191076217
11_17_2013-05-03,8847.795812112578
11_17_2013-05-10,3240.708671455938
11_17_2013-05-17,127.61503776683091
11_17_2013-05-24,35092.54134749589
11_17_2013-05-31,1278.4638271072795
11_17_2013-06-07,3576.1443828680895
11_17_2013-06-14,10217.294023809523
11_17_2013-06-21,187.12050903119865
11_17_2013-06-28,12022.30463341544
11_17_2013-07-05,12375.83460550082
11_17_2013-07-12,99563.1908678161
11_17_2013-07-19,26672.114259646973
11_17_2013-07-26,28772.01279351396
11_18_2012-11-02,13322.431867816096
11_18_2012-11-09,11915.712763136286
11_18_2012-11-16,38394.61008292281
11_18_2012-11-23,2809.4652543103443
11_18_2012-11-30,2511.001794334975
11_18_2012-12-07,17652.370949507385
11_18_2012-12-14,49780.44686042693
11_18_2012-12-21,32408.008821018073
11_18_2012-12-28,79893.52754802958
11_18_2013-01-04,33034.36075328407
11_18_2013-01-11,31599.714094553918
11_18_2013-01-18,64623.45474904212
11_18_2013-01-25,27366.114728653523
11_18_2013-02-01,14333.119158866995
11_18_2013-02-08,11196.478326559934
11_18_2013-02-15,811.7480685550082
11_18_2013-02-22,13300.313583333334
11_18_2013-03-01,58319.57099466337
11_18_2013-03-08,16714.711615546217
11_18_2013-03-15,31573.889200581016
11_18_2013-03-22,31680.23519581282
11_18_2013-03-29,4367.953690476192
11_18_2013-04-05,19324.308283798586
11_18_2013-04-12,36838.56915414616
11_18_2013-04-19,14585.722781198689
11_18_2013-04-26,21858.452400246315
11_18_2013-05-03,18123.914281063513
11_18_2013-05-10,3544.1575242200333
11_18_2013-05-17,44034.6860139573
11_18_2013-05-31,24029.100759031197
11_18_2013-06-07,4109.297400246304
11_18_2013-06-21,12310.777852422
11_18_2013-06-28,9110.20709128228
11_19_2012-11-02,1349.0705389983586
11_19_2012-11-09,8955.159609186074
11_19_2012-11-16,6943.696829228245
11_19_2012-11-23,14155.679939244661
11_19_2012-11-30,27516.21372512275
11_19_2012-12-07,5977.074362068963
11_19_2012-12-14,8342.380656296851
11_19_2012-12-21,6473.768535166941
11_19_2012-12-28,2628.7053087864447
11_19_2013-01-04,1092.7882171592773
11_19_2013-01-11,8510.469351887898
11_19_2013-01-18,4974.29930725979
11_19_2013-01-25,2270.111162894983
11_19_2013-02-01,8507.09182801873
11_19_2013-02-08,5565.855830870279
11_19_2013-02-15,17425.671173029557
11_19_2013-02-22,3038.278573412699
11_19_2013-03-01,1589.7855227577675
11_19_2013-03-08,3666.5326059797485
11_19_2013-03-15,84983.10524261082
11_19_2013-03-22,59038.886465927746
11_19_2013-03-29,786.9899492423706
11_19_2013-04-05,6444.140831691295
11_19_2013-04-12,4987.014883415436
11_19_2013-04-19,26.369359605911338
11_19_2013-04-26,24672.583188765737
11_19_2013-05-03,9695.460939107825
11_19_2013-05-10,2535.714367816092
11_19_2013-05-17,75.70873161351652
11_19_2013-05-24,17238.043633415433
11_19_2013-05-31,739.3425635932033
11_19_2013-06-07,3044.4669772851666
11_19_2013-06-14,756.4660695360652
11_19_2013-06-21,157.9705090311987
11_19_2013-06-28,7094.592002052544
11_19_2013-07-05,8396.080094006567
11_19_2013-07-12,66064.12565763548
11_19_2013-07-19,28480.829666666654
11_19_2013-07-26,36889.237417282435
11_20_2012-11-02,15751.723433087032
11_20_2012-11-09,13603.454995073891
11_20_2012-11-16,22087.149997947454
11_20_2012-11-23,3592.706373289546
11_20_2012-11-30,1625.2540299671593
11_20_2012-12-07,16047.637250957852
11_20_2012-12-14,52760.53262602626
11_20_2012-12-21,45184.321841133
11_20_2012-12-28,84979.58863587848
11_20_2013-01-04,33835.339077586206
11_20_2013-01-11,35532.9488968254
11_20_2013-01-18,72808.71753489325
11_20_2013-01-25,21157.307944991797
11_20_2013-02-01,17347.955009168036
11_20_2013-02-08,8873.800578612476
11_20_2013-02-15,231.4946828133552
11_20_2013-02-22,13847.451889846743
11_20_2013-03-01,56159.61362356322
11_20_2013-03-08,17182.369235974642
11_20_2013-03-15,29391.124433702786
11_20_2013-03-22,30353.150037356332
11_20_2013-03-29,3711.7544595648615
11_20_2013-04-05,17353.014286124795
11_20_2013-04-12,34832.61367857144
11_20_2013-04-19,12912.095438834156
11_20_2013-04-26,21422.8656268473
11_20_2013-05-03,18529.522890293123
11_20_2013-05-10,3398.194399220034
11_20_2013-05-17,40510.99496943573
11_20_2013-05-24,23487.205828407226
11_20_2013-05-31,4505.248499794744
11_20_2013-06-07,11928.665731732342
11_20_2013-06-14,1995.305076438641
11_20_2013-06-21,1497.431693555009
11_20_2013-06-28,8916.081111649126
11_20_2013-07-05,6457.326853448276
11_20_2013-07-12,14234.905846469617
11_20_2013-07-19,26457.387432974116
11_20_2013-07-26,6047.744188013132
11_21_2012-11-02,8230.230414830467
11_21_2012-11-09,7800.972646141215
11_21_2012-11-16,2514.7765232506
11_21_2012-11-23,1150.0610512763096
11_21_2012-11-30,8205.05520034525
11_21_2012-12-07,4981.6506422351595
11_21_2012-12-14,2259.8337207451787
11_21_2012-12-21,7869.2212089891145
11_21_2012-12-28,5395.95988697318
11_21_2013-01-04,17250.68625205255
11_21_2013-01-11,2776.954311918446
11_21_2013-01-18,1290.3207171354557
11_21_2013-01-25,3833.408073145247
11_21_2013-02-01,82831.36478735629
11_21_2013-02-08,58667.88588834156
11_21_2013-02-15,784.4057365986923
11_21_2013-02-22,6623.88050959757
11_21_2013-03-01,5134.810087848932
11_21_2013-03-08,24398.870629241923
11_21_2013-03-15,9704.663596332786
11_21_2013-03-22,2929.346324712643
11_21_2013-03-29,83.18022131347178
11_21_2013-04-05,12256.351300082106
11_21_2013-04-12,753.8534221355231
11_21_2013-04-19,2281.4551307409065
11_21_2013-04-26,384.9966013957308
11_21_2013-05-03,344.80564901477834
11_21_2013-05-10,7007.668699507388
11_21_2013-05-17,7733.562529556651
11_21_2013-05-24,63938.67767344007
11_21_2013-05-31,25142.69728694581
11_21_2013-06-07,29811.893968390807
11_21_2013-06-14,15778.133404351402
11_21_2013-06-21,13486.321942118228
11_21_2013-06-28,21324.85235139573
11_21_2013-07-05,3848.0040431034477
11_21_2013-07-12,1567.689630541872
11_21_2013-07-19,15191.461850574713
11_21_2013-07-26,53024.556325123165
11_22_2012-11-02,45921.83133784894
11_22_2012-11-09,89048.42714059932
11_22_2012-11-16,36612.43439367816
11_22_2012-11-23,36187.719527983034
11_22_2012-11-30,73281.21948747947
11_22_2012-12-07,20002.71402216748
11_22_2012-12-14,17277.101808565956
11_22_2012-12-21,8906.087872126434
11_22_2012-12-28,14233.525192528736
11_22_2013-01-04,56508.16052216748
11_22_2013-01-11,17043.25331213614
11_22_2013-01-18,29357.91633225877
11_22_2013-01-25,29738.642200738926
11_22_2013-02-01,3806.3702325533663
11_22_2013-02-08,17809.751852832513
11_22_2013-02-15,34541.25114080462
11_22_2013-02-22,12636.143608374385
11_22_2013-03-01,20987.054313628905
11_22_2013-03-08,15927.051024647397
11_22_2013-03-15,3342.4630543924472
11_22_2013-03-22,40149.95216134871
11_22_2013-03-29,22833.93986247947
11_22_2013-04-05,4272.818625410508
11_22_2013-04-12,11621.726046592772
11_22_2013-04-19,5962.735186685439
11_22_2013-04-26,1495.5266927339906
11_22_2013-05-03,8934.43763058852
11_22_2013-05-10,6319.115835249043
11_22_2013-05-17,14216.174787356318
11_22_2013-05-24,26949.540981003673
11_22_2013-05-31,6076.889928160917
11_22_2013-06-07,8397.35774323769
11_22_2013-06-14,7972.264247673781
11_22_2013-06-21,2514.2279755865784
11_22_2013-06-28,1145.9163503321392
11_22_2013-07-05,8401.682251864133
11_22_2013-07-12,5025.014447454844
11_22_2013-07-19,2343.8827822899557
11_22_2013-07-26,10348.315612105627
11_23_2012-11-02,5444.456113984675
11_23_2012-11-09,16755.659176108376
11_23_2012-11-16,2779.6007041598255
11_23_2012-11-23,1266.6514375735426
11_23_2012-11-30,3728.622535714286
11_23_2012-12-07,79203.74513711
11_23_2012-12-14,57931.89173316915
11_23_2012-12-21,704.7243804821074
11_23_2012-12-28,6510.693508981807
11_23_2013-01-04,5338.360477216749
11_23_2013-01-11,24448.41629590859
11_23_2013-01-18,9797.44065380405
11_23_2013-01-25,2999.5157873563203
11_23_2013-02-01,12303.340093185549
11_23_2013-02-08,810.0915013637663
11_23_2013-02-15,2293.8907629248147
11_23_2013-02-22,343.84873357963875
11_23_2013-03-01,290.5857922824302
11_23_2013-03-08,7634.42441871921
11_23_2013-03-15,7790.2846432676515
11_23_2013-03-22,65631.42739203612
11_23_2013-03-29,24937.906426108377
11_23_2013-04-05,28550.895091954026
11_23_2013-04-12,15314.327238505753
11_23_2013-04-19,13555.645293308708
11_23_2013-04-26,21888.01618472906
11_23_2013-05-03,3882.894011083743
11_23_2013-05-10,1620.3366018062395
11_23_2013-05-17,14959.555974137933
11_23_2013-05-24,51925.27280514504
11_23_2013-05-31,44663.11189860427
11_23_2013-06-07,85472.7301722085
11_23_2013-06-14,35993.47900862068
11_23_2013-06-21,38135.51225369459
11_23_2013-06-28,72762.00183764368
11_23_2013-07-05,19693.88694950738
11_23_2013-07-12,16729.69595730706
11_23_2013-07-19,9233.080277298852
11_23_2013-07-26,16576.19792816092
11_24_2012-11-02,54049.50823850576
11_24_2012-11-09,14842.944045155995
11_24_2012-11-16,27991.588371703863
11_24_2012-11-23,29950.11791892447
11_24_2012-11-30,2916.5951580459773
11_24_2012-12-07,18953.52938136288
11_24_2012-12-14,34074.139005999765
11_24_2012-12-21,12877.745581691297
11_24_2012-12-28,19235.054520114954
11_24_2013-01-04,14783.613459549013
11_24_2013-01-11,3567.7571266171553
11_24_2013-01-18,39524.755653754284
11_24_2013-01-25,22118.046035303778
11_24_2013-02-01,7665.356965927749
11_24_2013-02-08,12239.676947529479
11_24_2013-02-15,2592.3531936234263
11_24_2013-02-22,1589.6147867405584
11_24_2013-03-01,9255.5763045977
11_24_2013-03-08,6391.045680487137
11_24_2013-03-15,12375.292557881776
11_24_2013-03-22,27184.825822460105
11_24_2013-03-29,5890.720977516737
11_24_2013-04-05,9178.59308880918
11_24_2013-04-12,7882.563033798575
11_24_2013-04-19,2398.204273533636
11_24_2013-04-26,977.9143133303478
11_24_2013-05-03,7911.614303656687
11_24_2013-05-10,5410.699908045976
11_24_2013-05-17,1794.401022457954
11_24_2013-05-24,7718.749104278453
11_24_2013-05-31,5329.541949290062
11_24_2013-06-07,16590.52144909688
11_24_2013-06-14,3144.8553045977005
11_24_2013-06-21,1140.1661687217043
11_24_2013-06-28,3680.9406386872365
11_24_2013-07-05,73581.07302545154
11_24_2013-07-12,57122.481091543516
11_24_2013-07-19,605.5539619532768
11_24_2013-07-26,6587.525066920147
11_25_2012-11-02,5359.874543719211
11_25_2012-11-09,12.353880541871929
11_25_2012-11-16,24480.008905103998
11_25_2012-11-23,9593.384183497534
11_25_2012-11-30,3088.2826511357416
11_25_2012-12-07,53.809427078668456
11_25_2012-12-14,9453.837092775038
11_25_2012-12-21,1485.6417183908043
11_25_2012-12-28,339.3001726190475
11_25_2013-01-04,201.29044977511242
11_25_2013-01-11,7634.3259607963855
11_25_2013-01-18,6937.78366461412
11_25_2013-01-25,71366.4341472359
11_25_2013-02-01,23886.958045155996
11_25_2013-02-08,28007.77781814449
11_25_2013-02-15,14142.450054597697
11_25_2013-02-22,12670.24975123153
11_25_2013-03-01,20272.815846264366
11_25_2013-03-08,3298.5684587438427
11_25_2013-03-15,1421.6627840722497
11_25_2013-03-22,15155.306589696225
11_25_2013-03-29,47942.58650533662
11_25_2013-04-05,39056.58062479474
11_25_2013-04-12,73166.92532614943
11_25_2013-04-19,29176.137649425284
11_25_2013-04-26,34115.65733990148
11_25_2013-05-03,69670.48562664205
11_25_2013-05-10,19028.214071839076
11_25_2013-05-17,15570.03598152709
11_25_2013-05-24,8705.768265599343
11_25_2013-05-31,22310.13916345101
11_25_2013-06-07,61518.13897947455
11_25_2013-06-14,14962.72079207718
11_25_2013-06-21,30608.129325786285
11_25_2013-06-28,38483.81317898194
11_25_2013-07-05,4773.989573216374
11_25_2013-07-12,25614.98475328407
11_25_2013-07-19,35924.9495176519
11_25_2013-07-26,15244.82236904762
11_26_2012-11-02,22648.086640804606
11_26_2012-11-09,17707.774841023667
11_26_2012-11-16,4371.140839080459
11_26_2012-11-23,43363.23323932677
11_26_2012-11-30,24171.891903119867
11_26_2012-12-07,14240.644554597706
11_26_2012-12-14,14372.529313330342
11_26_2012-12-21,5345.685149859983
11_26_2012-12-28,1170.0145190886703
11_26_2013-01-04,11930.267710180624
11_26_2013-01-11,7042.095389237201
11_26_2013-01-18,18914.708726837336
11_26_2013-01-25,34859.327810564995
11_26_2013-02-01,8347.656504837572
11_26_2013-02-08,10469.517567592822
11_26_2013-02-15,13312.000838590377
11_26_2013-02-22,2541.4834775588392
11_26_2013-03-01,1177.9792271234514
11_26_2013-03-08,9770.95660420088
11_26_2013-03-15,7481.401875752598
11_26_2013-03-22,1862.4164578486116
11_26_2013-03-29,11001.726137140744
11_26_2013-04-05,8235.293887185468
11_26_2013-04-12,25428.515494237326
11_26_2013-04-19,4299.652301313629
11_26_2013-04-26,1339.143501058681
11_26_2013-05-03,4329.916017083493
11_26_2013-05-10,80597.45493390805
11_26_2013-05-17,61645.01089449916
11_26_2013-05-24,798.6233156216808
11_26_2013-05-31,6367.473253887761
11_26_2013-06-07,5552.185674466338
11_26_2013-06-14,27613.507399425293
11_26_2013-06-21,10725.047632183901
11_26_2013-06-28,2997.0467762782782
11_26_2013-07-05,75.97831930138827
11_26_2013-07-12,11303.595511344976
11_26_2013-07-19,2231.4159626436785
11_26_2013-07-26,2286.0672208538595
11_27_2012-11-02,355.00540394088677
11_27_2012-11-09,229.19281609195403
11_27_2012-11-16,11110.999226395732
11_27_2012-11-23,12027.104074712648
11_27_2012-11-30,92717.10360960587
11_27_2012-12-07,27715.271075533652
11_27_2012-12-14,40015.535636886096
11_27_2012-12-21,14658.171694581282
11_27_2012-12-28,13241.572414408862
11_27_2013-01-04,22186.346719622336
11_27_2013-01-11,3191.9347516420394
11_27_2013-01-18,1630.5783764367816
11_27_2013-01-25,18405.69955500821
11_27_2013-02-01,49417.93683374386
11_27_2013-02-08,40661.960979064024
11_27_2013-02-15,76835.74193185552
11_27_2013-02-22,31391.707842364533
11_27_2013-03-01,35752.59415825122
11_27_2013-03-08,71696.10821982758
11_27_2013-03-15,19846.523073928944
11_27_2013-03-22,15754.63496900657
11_27_2013-03-29,9019.976848932678
11_27_2013-04-05,288.23597427476733
11_27_2013-04-12,32980.897813628915
11_27_2013-04-19,62993.76697003282
11_27_2013-04-26,14342.39421120689
11_27_2013-05-03,30767.089613416272
11_27_2013-05-10,37784.392694124115
11_27_2013-05-17,4910.075112442793
11_27_2013-05-24,28708.603314928834
11_27_2013-05-31,36604.50398234812
11_27_2013-06-07,17107.495755154847
11_27_2013-06-14,24309.471104500597
11_27_2013-06-21,18270.00672515008
11_27_2013-06-28,4673.082403735631
11_27_2013-07-05,44662.852090175154
11_27_2013-07-12,27442.27969362343
11_27_2013-07-19,14673.757106321844
11_27_2013-07-26,15072.722219221147
11_28_2012-11-02,13113.749173440065
11_28_2012-11-09,2037.0776549671589
11_28_2012-11-16,11980.913426877874
11_28_2012-11-23,7409.502404824779
11_28_2012-11-30,19744.178265599337
11_28_2012-12-07,36367.00109071395
11_28_2012-12-14,9471.087833464651
11_28_2012-12-21,11951.016659975658
11_28_2012-12-28,13893.169932614048
11_28_2013-01-04,2513.3387375478924
11_28_2013-01-11,1120.9668206075535
11_28_2013-01-18,10987.919804305076
11_28_2013-01-25,8466.50711335459
11_28_2013-02-01,2042.9455907965369
11_28_2013-02-08,14322.093999608047
11_28_2013-02-15,9142.869882461457
11_28_2013-02-22,27127.626365674325
11_28_2013-03-01,5168.097137451693
11_28_2013-03-08,2201.4272054597695
11_28_2013-03-15,4493.962759715381
11_28_2013-03-22,80045.35078547278
11_28_2013-03-29,60688.63095812807
11_28_2013-04-05,859.4417983803016
11_28_2013-04-12,6867.375901602982
11_28_2013-04-19,6129.542576303368
11_28_2013-04-26,28930.062177339903
11_28_2013-05-03,10029.291485221675
11_28_2013-05-10,3198.920116951016
11_28_2013-05-17,77.60132100496801
11_28_2013-05-24,12663.433557321985
11_28_2013-05-31,3482.627967980296
11_28_2013-06-07,4124.247222222222
11_28_2013-06-14,451.43934038040504
11_28_2013-06-21,239.39005747126438
11_28_2013-06-28,16825.15833825944
11_28_2013-07-05,13199.183027093593
11_28_2013-07-12,104622.95247619043
11_28_2013-07-19,27916.75247085385
11_28_2013-07-26,38196.789510449315
11_29_2012-11-02,15174.222497126435
11_29_2012-11-09,13322.93863115763
11_29_2012-11-16,23298.321591133015
11_29_2012-11-23,4000.7909417077167
11_29_2012-11-30,1410.7537346059116
11_29_2012-12-07,18548.811712643674
11_29_2012-12-14,51188.87534893271
11_29_2012-12-21,45232.46345771757
11_29_2012-12-28,85468.58211761083
11_29_2013-01-04,35442.075761288994
11_29_2013-01-11,36771.96080316092
11_29_2013-01-18,75108.95658908044
11_29_2013-01-25,20495.521622984772
11_29_2013-02-01,17333.352449712645
11_29_2013-02-08,11244.430370279144
11_29_2013-02-15,1476.8119560755338
11_29_2013-02-22,52855.037664819385
11_29_2013-03-01,63048.92774787282
11_29_2013-03-08,13216.65989655172
11_29_2013-03-15,28954.31850291857
11_29_2013-03-22,42128.34783788003
11_29_2013-03-29,5017.601258584007
11_29_2013-04-05,28465.2585779967
11_29_2013-04-12,34762.813394909695
11_29_2013-04-19,17730.848129427133
11_29_2013-04-26,24667.593700186517
11_29_2013-05-03,16789.346908434152
11_29_2013-05-10,3872.1976473727427
11_29_2013-05-17,41976.55292159277
11_29_2013-05-24,25861.061156403928
11_29_2013-05-31,9789.8064228243
11_29_2013-06-07,15068.431023887268
11_29_2013-06-14,24341.624447865357
11_29_2013-06-21,1858.8687303328857
11_29_2013-06-28,11070.14611169838
11_29_2013-07-05,7991.358658568926
11_29_2013-07-12,20247.854112237994
11_29_2013-07-19,36567.678226978336
11_29_2013-07-26,8537.40446370006
11_30_2012-11-02,13099.62014229275
11_30_2012-11-09,13752.972283570207
11_30_2012-11-16,2624.4844001262977
11_30_2012-11-23,1107.9490929429767
11_30_2012-11-30,10545.108389633453
11_30_2012-12-07,8325.579468171229
11_30_2012-12-14,2060.680405344512
11_30_2012-12-21,20150.603711312884
11_30_2012-12-28,8934.342778673641
11_30_2013-01-04,25547.39100511557
11_30_2013-01-11,5107.759953787674
11_30_2013-01-18,2250.440712438424
11_30_2013-01-25,4468.458537629994
